lineage_name	cell_line_name	accession_id	synonym_names	CCLE_Name	gdsc_id	nci_taxonomy_id	doid	doid_heiarchy	Broad_ID	broad_id_alt	grouped_general_doid	group_general_lineage_name
1480	rhabdomyosarcoma	TE 159.T	CVCL_1743	['TE-159-T']	TE159T_SOFT_TISSUE	NA	C3359	DOID:3247	[u'DOID:3247', u'DOID:4043', u'DOID:4045', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000175		DOID:3247	rhabdomyosarcoma
1481	rhabdomyosarcoma	RC2	CVCL_85236	['a']	RC2_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001743		DOID:3247	rhabdomyosarcoma
1482	rhabdomyosarcoma	RDP3F9	CVCL_31710	['D/P3F_#9_']	RDP3F9_ENGINEERED	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001759		DOID:3247	rhabdomyosarcoma
1483	rhabdomyosarcoma	TE 125.T	CVCL_1740	['']	TE125T_SOFT_TISSUE	NA	C3359	DOID:3247	[u'DOID:3247', u'DOID:4043', u'DOID:4045', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000079		DOID:3247	rhabdomyosarcoma
1484	rhabdomyosarcoma	SCMCRM2	CVCL_66393	['CMC-RM']	SCMCRM2_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001184		DOID:3247	rhabdomyosarcoma
1485	rhabdomyosarcoma	RH28	CVCL_68313	['H2']	RH28_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001740		DOID:3247	rhabdomyosarcoma
1486	rhabdomyosarcoma	CW9019	CVCL_92443	['W901']	CW9019_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001050		DOID:3247	rhabdomyosarcoma
1487	rhabdomyosarcoma	RHJT	CVCL_30251	['HJ']	RHJT_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001745		DOID:3247	rhabdomyosarcoma
1488	rhabdomyosarcoma	TTC442	CVCL_22421	['TC-44']	TTC442_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001750		DOID:3247	rhabdomyosarcoma
1489	rhabdomyosarcoma	RDP3F14	CVCL_65278	['D/P3F#1']	RDP3F14_ENGINEERED	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001760		DOID:3247	rhabdomyosarcoma
1490	rhabdomyosarcoma	RDP3F7	CVCL_22867	['D/P3F#']	RDP3F7_ENGINEERED	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001758		DOID:3247	rhabdomyosarcoma
1491	rhabdomyosarcoma	RH4	CVCL_58540	[‘RH4’]	RH4_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001765		DOID:3247	rhabdomyosarcoma
1492	rhabdomyosarcoma	JR	CVCL_65447	[‘JR’]	JR_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001096		DOID:3247	rhabdomyosarcoma
1493	rhabdomyosarcoma	TE 441.T	CVCL_1754	['TE-441-T']	TE441T_SOFT_TISSUE	924248	C3359	DOID:3247	[u'DOID:3247', u'DOID:4043', u'DOID:4045', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000772		DOID:3247	rhabdomyosarcoma
1494	rhabdomyosarcoma	TE 617.T	CVCL_1755	['TE-617-T', 'TE617T']	TE617T_SOFT_TISSUE	NA	C3359	DOID:3247	[u'DOID:3247', u'DOID:4043', u'DOID:4045', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000051		DOID:3247	rhabdomyosarcoma
1495	rhabdomyosarcoma	RH36	CVCL_80995	['h3']	RH36_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001751		DOID:3247	rhabdomyosarcoma
1496	rhabdomyosarcoma	RDPCDNA1	CVCL_59592	['D/pcDNA1_']	RDPCDNA1_ENGINEERED	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001756		DOID:3247	rhabdomyosarcoma
1497	rhabdomyosarcoma	SMSCTR	CVCL_75967	['MS-CT']	SMSCTR_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001196		DOID:3247	rhabdomyosarcoma
1498	rhabdomyosarcoma	RH18DM	CVCL_12613	['H18-D']	RH18DM_SOFT_TISSUE	NA		DOID:3247	[u'DOID:3247', 'DOID:4043', 'DOID:4045', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001790		DOID:3247	rhabdomyosarcoma
1499	sacral chordoma	U-CH2	CVCL_4989	['UCH2']	UCH2_BONE	1503373	C129927	DOID:0050900	[DOID:0050900, DOID:4153, DOID:3302, DOID:3303, DOID:184, DOID:201, DOID:0060100, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002204		DOID:184	bone cancer
1500	salivary gland squamous cell carcinoma	A-253	CVCL_1060	['A253', 'A253']	A253_SALIVARY_GLAND	906794	C7991	DOID:0050904	[DOID:0050904, DOID:8850, DOID:8618, DOID:3119, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000740		DOID:11934	head and neck cancer
1501	sarcoma	CCLFPEDS0004T	CVCL_61783	['EDS018']	CCLFPEDS0004T_SOFT_TISSUE	NA		DOID:1115	[u'DOID:1115', 'DOID:0050687', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001425		DOID:162	cancer
1502	sarcoma	CCLFPEDS0008T	CVCL_38268	['EDS092']	CCLFPEDS0008T_SOFT_TISSUE	NA		DOID:1115	[u'DOID:1115', 'DOID:0050687', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001433		DOID:162	cancer
1503	sarcoma	CME1	CVCL_31798	['ME-']	CME1_SOFT_TISSUE	NA		DOID:1115	[u'DOID:1115', 'DOID:0050687', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001322		DOID:162	cancer
1504	sarcoma	SCS214	CVCL_22206	['CS-21']	SCS214_SOFT_TISSUE	NA		DOID:1115	[u'DOID:1115', 'DOID:0050687', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001280		DOID:162	cancer
1505	sarcoma	PEDS015T	CVCL_22982	['eds015T(icat043']	PEDS015T_SOFT_TISSUE	NA		DOID:1115	[u'DOID:1115', 'DOID:0050687', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001164		DOID:162	cancer
1506	skin cancer	MM386	CVCL_86878	['M38']	MM386_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001568		DOID:4159	skin cancer
1507	skin cancer	M00921	CVCL_79921	['a']	M00921_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002386		DOID:4159	skin cancer
1508	skin cancer	HSC1	CVCL_73345	['SC-']	HSC1_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001523		DOID:4159	skin cancer
1509	skin cancer	SF8657	CVCL_11015	['a']	SF8657_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001187		DOID:4159	skin cancer
1510	skin cancer	MM415	CVCL_43527	['M41']	MM415_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001569		DOID:4159	skin cancer
1511	skin cancer	HMY1	CVCL_84802	['MY-']	HMY1_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001522		DOID:4159	skin cancer
1512	skin cancer	MCC142	CVCL_87703	['CC14/']	MCC142_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001551		DOID:4159	skin cancer
1513	skin cancer	MM127	CVCL_67835	['M12']	MM127_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001563		DOID:4159	skin cancer
1514	skin cancer	MKL2	CVCL_48876	['KL-']	MKL2_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001123		DOID:4159	skin cancer
1515	skin cancer	MM383	CVCL_46334	['M38']	MM383_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001567		DOID:4159	skin cancer
1516	skin cancer	PETA	CVCL_90171	['ET']	PETA_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001170		DOID:4159	skin cancer
1517	skin cancer	COLO794	CVCL_82165	['olo79']	COLO794_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001339		DOID:4159	skin cancer
1518	skin cancer	HSC5	CVCL_12890	['SC-']	HSC5_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001524		DOID:4159	skin cancer
1519	skin cancer	SEKI	CVCL_46888	['EK']	SEKI_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001645		DOID:4159	skin cancer
1520	skin cancer	MKL1	CVCL_19546	['KL-']	MKL1_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001122		DOID:4159	skin cancer
1521	skin cancer	MM426	CVCL_65643	['M42']	MM426_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001570		DOID:4159	skin cancer
1522	skin cancer	MET2B	CVCL_32031	['a']	MET2B_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002388		DOID:4159	skin cancer
1523	skin cancer	M1203273	CVCL_25829	['a']	M1203273_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002387		DOID:4159	skin cancer
1524	skin cancer	MM370	CVCL_58390	['M37']	MM370_SKIN	NA		DOID:4159	[u'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001566		DOID:4159	skin cancer
1525	skin melanoma	COLO 679	CVCL_1130	['COLO-679', 'COLO679']	COLO679_SKIN	906818	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000805		NA	NA
1526	skin melanoma	COLO 800	CVCL_1135	['COLO-800', 'COLO800']	COLO800_SKIN	906813	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000401		NA	NA
1527	skin melanoma	COLO 818	CVCL_1998	['COLO-818', 'COLO818']	COLO818_SKIN	NA	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001044		NA	NA
1528	skin melanoma	COLO 829	CVCL_1137	['Colo829', 'COLO-829', 'Colo-829', 'COLO829', 'Colo829']	COLO829_SKIN	687448	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000644		NA	NA
1529	skin melanoma	COLO 849	CVCL_2002	['COLO-849', 'Colo849', 'COLO849']	COLO849_SKIN	NA	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001045		NA	NA
1530	skin melanoma	G-mel	CVCL_W798	['G-MEL']	GMEL_SKIN	1240130	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002121		NA	NA
1531	skin melanoma	Hs 940.T	CVCL_1038	['HS-940-T', 'Hs940-T', 'Hs-940', 'HS940']	HS940T_SKIN	1298145	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000135		NA	NA
1532	skin melanoma	Hs 944.T	CVCL_1040	['HS944T', 'HS944T', 'HS-944-T', 'HS944', 'Hs944', 'HS944']	HS944T_SKIN	NA	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000632		NA	NA
1533	skin melanoma	IPC-298	CVCL_1307	['IPC298', 'IPC298']	IPC298_SKIN	907171	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000915		NA	NA
1534	skin melanoma	K029AX	CVCL_8784	['']	K029AX_SKIN	NA	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000404		NA	NA
1535	skin melanoma	Mel JuSo	CVCL_1403	['MEL-Juso', 'MEL-JUSO', 'Mel-Juso', 'MelJuso', 'MelJuSo', 'JuSo']	MELJUSO_SKIN	908125	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000881		NA	NA
1536	skin melanoma	SK-MEL-28	CVCL_0526	['SK-Mel-28', 'SKMel28', 'SK-MEL28', 'SK.MEL.28', 'SKMEL28', 'SKMel-28', 'SKMEL-28', 'SK-MEL28', 'SK-Mel28', 'SKMEL28', 'SKMel28', 'SKmel28', 'SKML-28', 'AU-Mel', 'P-36', 'P36']	SKMEL28_SKIN	905954	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000615		NA	NA
1537	skin melanoma	SK-MEL-30	CVCL_0039	['SK-Mel-30', 'SKMel30', 'SKMEL-30', 'SkMel30', 'AW-Mel']	SKMEL30_SKIN	909726	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000810		NA	NA
1538	skin melanoma	SK-MEL-5	CVCL_0527	['SK-Mel-5', 'SKMEL5', 'SK.MEL.5', 'SK-MEL5', 'SKMel-5', 'SKMEL-5', 'SKMEL5', 'SKMel5', 'SKmel5', 'AA-Mel']	SKMEL5_SKIN	905956	C3510	DOID:8923	[u'DOID:8923', 'DOID:4159', 'DOID:0060122', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000730		NA	NA
1539	skin squamous cell carcinoma	DJM-1	CVCL_1172	['']	DJM1_SKIN	906841	C4819	DOID:3151	[u'DOID:3151', u'DOID:3451', u'DOID:4159', u'DOID:0060122', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002100		DOID:4159	skin cancer
1540	splenic lymphoma with circulating villous lymphocytes	VL51	CVCL_3169	['SLVL', 'VL-51']	SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1331032	C35425	DOID:0050750	[DOID:0050750, DOID:0050748, DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002062		DOID:0060058	lymphoma
1541	squamous cell carcinoma	A-388	CVCL_1063	['A388']	A388_SKIN	910697	C2929	DOID:1749	[u'DOID:1749', 'DOID:305', 'DOID:0050687', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001442		NA	NA
1542	squamous cell papilloma	Hs 840.T	CVCL_0942	['Hs840_T', 'HS840T']	HS840T_UPPER_AERODIGESTIVE_TRACT	NA	C3712	DOID:139	[u'DOID:139', u'DOID:2615', u'DOID:0060084', u'DOID:0060072', u'DOID:14566', u'DOID:4']	ACH-000284		DOID:162	cancer
1543	stomach carcinoma	GSS	CVCL_8876	['']	GSS_STOMACH	NA	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000746		DOID:10534	stomach cancer
1544	stomach carcinoma	GSU	CVCL_8877	['']	GSU_STOMACH	NA	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000485		DOID:10534	stomach cancer
1545	stomach carcinoma	SNU-5	CVCL_0078	['SNU5', 'NCI-SNU-5']	SNU5_STOMACH	908445	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000303		DOID:10534	stomach cancer
1546	stomach carcinoma	LMSU	CVCL_4849	['']	LMSU_STOMACH	NA	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000255		DOID:10534	stomach cancer
1547	stomach carcinoma	NCC-StC-K140	CVCL_3055	['']	NCCSTCK140_STOMACH	NA	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000110		DOID:10534	stomach cancer
1548	stomach carcinoma	TGBC11TKB	CVCL_1768	['TGBC-11-TKB', 'TGBC11T']	TGBC11TKB_STOMACH	909770	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000949		DOID:10534	stomach cancer
1549	stomach carcinoma	GT3TKB	CVCL_74915	[‘’]	GT3TKB_STOMACH	907041		DOID:5517	[u'DOID:5517', 'DOID:10534', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002122		DOID:10534	stomach cancer
1550	stomach carcinoma	SNU-1	CVCL_0099	['SNU1', 'NCI-SNU-1']	SNU1_STOMACH	908444	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000932		DOID:10534	stomach cancer
1551	stomach carcinoma	HGC-27	CVCL_1279	['HGC27']	HGC27_STOMACH	907055	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000847		DOID:10534	stomach cancer
1552	stomach carcinoma	SNU-16	CVCL_0076	['SNU16', 'NCI-SNU-16']	SNU16_STOMACH	908446	C4911	DOID:5517	[u'DOID:5517', u'DOID:10534', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000581		DOID:10534	stomach cancer
1553	synovial sarcoma	SYO1	CVCL_74479	['YO']	SYO1_SOFT_TISSUE	NA		DOID:5485	[u'DOID:5485', 'DOID:2706', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001275		DOID:162	cancer
1554	synovial sarcoma	127399	CVCL_38867	['273/9']	127399_SOFT_TISSUE	NA		DOID:5485	[u'DOID:5485', 'DOID:2706', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001270		DOID:162	cancer
1555	synovial sarcoma	FUJI	CVCL_94936	['j']	FUJI_SOFT_TISSUE	NA		DOID:5485	[u'DOID:5485', 'DOID:2706', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001272		DOID:162	cancer
1556	t-cell adult acute lymphocytic leukemia	ATN-1	CVCL_1073	['ATN1']	ATN1_HAEMATOPOIETIC_AND_LYMPHOID	910687	C9142	DOID:5602	[u'DOID:5602', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002058		DOID:1240	leukemia
1557	t-cell adult acute lymphocytic leukemia	CTV-1	CVCL_1150	['CTV1']	CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	753548	C9142	DOID:5602	[u'DOID:5602', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002222		DOID:1240	leukemia
1558	t-cell adult acute lymphocytic leukemia	KE-37	CVCL_1327	['KE37', 'KE37']	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	907277	C9142	DOID:5602	[u'DOID:5602', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000101		DOID:1240	leukemia
1559	t-cell adult acute lymphocytic leukemia	Loucy	CVCL_1380	['LOUCY']	LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	907789	C9142	DOID:5602	[u'DOID:5602', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000104		DOID:1240	leukemia
1560	t-cell adult acute lymphocytic leukemia	MOLT-4	CVCL_0013	['Molt-4', 'MOLT4', 'Molt4', 'MOLT.4', 'MOLT4', 'Molt4', 'GM02219', 'GM2219C']	MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	905958	C9142	DOID:5602	[u'DOID:5602', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001127		DOID:1240	leukemia
1561	t-cell adult acute lymphocytic leukemia	SUP-T11	CVCL_2210	['SupT11', 'SUPT-11', 'StanfordUniversityPediatricT-cellline11']	SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C9142	DOID:5602	[u'DOID:5602', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000122		DOID:1240	leukemia
1562	t-cell adult acute lymphocytic leukemia	TALL-1 [Human adult T-ALL]	CVCL_1736	['TALL1', 'T-ALL-1', 'T-ALL1', 'T-ALL1', 'T-cellAcuteLymphoblasticLeukemia-1']	TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	909762	C9142	DOID:5602	[u'DOID:5602', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000197		DOID:1240	leukemia
1563	t-cell childhood acute lymphocytic leukemia	DND-41	CVCL_2022	['DND41', 'DND41', 'Dnd41']	DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1297446	C7953	DOID:0080145	[u'DOID:0080145', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000981		DOID:1240	leukemia
1564	t-cell childhood acute lymphocytic leukemia	MOLT-13	CVCL_1422	['Molt-13', 'MOLT13', 'Molt13', 'MOLT13', 'Molt13']	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	908146	C7953	DOID:0080145	[u'DOID:0080145', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000795		DOID:1240	leukemia
1565	t-cell childhood acute lymphocytic leukemia	HPB-ALL	CVCL_1820	['HPB/ALL', 'HPBALL', 'FCCH1018']	HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C7953	DOID:0080145	[u'DOID:0080145', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000942		DOID:1240	leukemia
