"","DepMap_ID","Cell_line","CCLE_histology","CCLE_name","disease","TCGA_classification","grouped_general_doid"
"1602","ACH-002267","LC41","haematopoietic_and_lymphoid_tissue","LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"1603","ACH-002268","LN405","central_nervous_system","LN405_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"1604","ACH-002269","LNZTA3WT4","central_nervous_system","LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"1605","ACH-002270","MCCAR","haematopoietic_and_lymphoid_tissue","MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","MM",NA
"1606","ACH-002271","MFHINO","soft_tissue","MFHINO_SOFT_TISSUE","soft_tissue","SARC","DOID:162"
"1607","ACH-002272","MHHPREB1","haematopoietic_and_lymphoid_tissue","MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1608","ACH-002273","ML2","haematopoietic_and_lymphoid_tissue","ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"1609","ACH-002274","MLMA","haematopoietic_and_lymphoid_tissue","MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid",NA,"DOID:1240"
"1610","ACH-002275","MN60","haematopoietic_and_lymphoid_tissue","MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"1611","ACH-002276","MYM12","haematopoietic_and_lymphoid_tissue","MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"1612","ACH-002277","NBTU110","autonomic_ganglia","NBTU110_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1613","ACH-002278","NB10","autonomic_ganglia","NB10_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1614","ACH-002279","NB12","autonomic_ganglia","NB12_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1615","ACH-002280","NB13","autonomic_ganglia","NB13_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1616","ACH-002281","NB14","autonomic_ganglia","NB14_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1617","ACH-002282","NB17","autonomic_ganglia","NB17_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1618","ACH-002283","NB5","autonomic_ganglia","NB5_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1619","ACH-002284","NB6","autonomic_ganglia","NB6_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1620","ACH-002285","NB7","autonomic_ganglia","NB7_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1621","ACH-002286","NCIH128","lung","NCIH128_LUNG","lung","SCLC","DOID:1324"
"1622","ACH-002287","NCIH630","large_intestine","NCIH630_LARGE_INTESTINE","colorectal","COADREAD","DOID:9256"
"1623","ACH-002288","NEC8","testis","NEC8_TESTIS","testis","TGCT","DOID:162"
"1624","ACH-002289","NK92MI","haematopoietic_and_lymphoid_tissue","NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"1625","ACH-002290","NKM1","haematopoietic_and_lymphoid_tissue","NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"1626","ACH-002291","NTERA2CLD1","testis","NTERA2CLD1_TESTIS","testis","TGCT","DOID:162"
"1627","ACH-002292","OACP4C","oesophagus","OACP4C_OESOPHAGUS","esophagus","ESCA","DOID:5041"
"1628","ACH-002293","P32ISH","haematopoietic_and_lymphoid_tissue","P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1629","ACH-002294","PCI15A","upper_aerodigestive_tract","PCI15A_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:162"
"1630","ACH-002295","PCI30","upper_aerodigestive_tract","PCI30_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:11934"
"1631","ACH-002296","PCI38","upper_aerodigestive_tract","PCI38_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:11934"
"1632","ACH-002297","PCI4B","upper_aerodigestive_tract","PCI4B_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:162"
"1633","ACH-002298","PCI6A","upper_aerodigestive_tract","PCI6A_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:11934"
"1634","ACH-002299","QIMRWIL","haematopoietic_and_lymphoid_tissue","QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"1635","ACH-002300","RAMOS2G64C10","haematopoietic_and_lymphoid_tissue","RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1636","ACH-002301","RF48","haematopoietic_and_lymphoid_tissue","RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1637","ACH-002302","RPMI8866","haematopoietic_and_lymphoid_tissue","RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LCML","DOID:1240"
"1638","ACH-002304","SKMG1","central_nervous_system","SKMG1_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"1639","ACH-002305","SKN3","upper_aerodigestive_tract","SKN3_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:11934"
"1640","ACH-002306","STS0421","soft_tissue","STS0421_SOFT_TISSUE","soft_tissue","STAD","DOID:10534"
"1641","ACH-002307","SUDHL16","haematopoietic_and_lymphoid_tissue","SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1642","ACH-002308","SUPB8","haematopoietic_and_lymphoid_tissue","SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"1643","ACH-002309","SW684","soft_tissue","SW684_SOFT_TISSUE","soft_tissue","SARC","DOID:162"
"1644","ACH-002310","SW872","soft_tissue","SW872_SOFT_TISSUE","soft_tissue","SARC","DOID:162"
"1645","ACH-002311","TE12","oesophagus","TE12_OESOPHAGUS","esophagus","ESCA","DOID:5041"
"1646","ACH-002312","TGBC24TKB","biliary_tract","TGBC24TKB_BILIARY_TRACT","bile_duct",NA,"DOID:4607"
"1647","ACH-002313","TK","haematopoietic_and_lymphoid_tissue","TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1648","ACH-002314","TUR","haematopoietic_and_lymphoid_tissue","TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:1240"
"1649","ACH-002315","SCC90","upper_aerodigestive_tract","SCC90_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:11934"
"1650","ACH-002316","WIL2NS","haematopoietic_and_lymphoid_tissue","WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid",NA,"DOID:162"
"1651","ACH-002317","YT","haematopoietic_and_lymphoid_tissue","YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"1652","ACH-002319","184A1","breast","184A1_BREAST","breast","BRCA","DOID:1612"
"1653","ACH-002320","600MPE","breast","600MPE_BREAST","breast","BRCA","DOID:1612"
"1654","ACH-002321","HBL100","breast","HBL100_BREAST","breast",NA,"DOID:1612"
"1655","ACH-002322","HCC2185","breast","HCC2185_BREAST","breast","BRCA","DOID:1612"
"1656","ACH-002323","HCC2688","breast","HCC2688_BREAST","breast","BRCA","DOID:1612"
"1657","ACH-002324","HCC3153","breast","HCC3153_BREAST","breast","BRCA","DOID:1612"
"1658","ACH-002325","LY2","breast","LY2_BREAST","breast","BRCA","DOID:1612"
"1659","ACH-002326","MACLS2","breast","MACLS2_BREAST","breast","BRCA","DOID:1612"
"1660","ACH-002327","MCF12A","breast","MCF12A_BREAST","breast","BRCA","DOID:1612"
"1661","ACH-002328","MX1","breast","MX1_BREAST","breast","BRCA","DOID:1612"
"1662","ACH-002329","SKBR5","breast","SKBR5_BREAST","breast","BRCA","DOID:1612"
"1663","ACH-002330","SKBR7","breast","SKBR7_BREAST","breast","BRCA","DOID:1612"
"1664","ACH-002331","ZR75B","breast","ZR75B_BREAST","breast","BRCA","DOID:1612"
"1665","ACH-002333","HCC827GR","lung","HCC827GR_LUNG","lung",NA,"DOID:1324"
"1666","ACH-002334","SS1A","soft_tissue","SS1A_SOFT_TISSUE","soft_tissue","SARC","DOID:162"
"1667","ACH-002335","UCH1","bone","UCH1_BONE","bone","SARC",NA
"1668","ACH-002336","HCET","upper_aerodigestive_tract","HCET_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive",NA,"DOID:11934"
"1669","ACH-002337","JHU028","lung","JHU028_LUNG","lung","LUAD","DOID:1324"
"1670","ACH-002338","M980513","skin","M980513_SKIN","skin","SKCM","DOID:4159"
"1671","ACH-002339","MOT","haematopoietic_and_lymphoid_tissue","MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid",NA,"DOID:1240"
"1672","ACH-002340","NBSUSSR","autonomic_ganglia","NBSUSSR_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1673","ACH-002341",NA,NA,NA,NA,NA,"DOID:1324"
"1674","ACH-002342","BB30PBL","matched_normal_tissue","BB30PBL_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1675","ACH-002343","BB49EBV","matched_normal_tissue","BB49EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1676","ACH-002344","BB65EBV","matched_normal_tissue","BB65EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1677","ACH-002345","CAR1","large_intestine","CAR1_LARGE_INTESTINE","colorectal","COADREAD","DOID:9256"
"1678","ACH-002346","CP50EBV","matched_normal_tissue","CP50EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1679","ACH-002347","CP66EBV","matched_normal_tissue","CP66EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1680","ACH-002348","DIPG007","central_nervous_system","DIPG007_CENTRAL_NERVOUS_SYSTEM","central_nervous_system",NA,"DOID:3620"
"1681","ACH-002349","GBM001","central_nervous_system","GBM001_CENTRAL_NERVOUS_SYSTEM","central_nervous_system",NA,"DOID:3620"
"1682","ACH-002350","HA7EBV","matched_normal_tissue","HA7EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1683","ACH-002351","L542","matched_normal_tissue","L542_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1684","ACH-002352","LB1047EBV","matched_normal_tissue","LB1047EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1685","ACH-002353","LB2241EBV","matched_normal_tissue","LB2241EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1686","ACH-002354","LB2518EBV","matched_normal_tissue","LB2518EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1687","ACH-002355","LB373EBV","matched_normal_tissue","LB373EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1688","ACH-002356","LB647PBL","matched_normal_tissue","LB647PBL_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1689","ACH-002357","LB771PBL","matched_normal_tissue","LB771PBL_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1690","ACH-002358","LB831EBV","matched_normal_tissue","LB831EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1691","ACH-002359","LB996EBV","matched_normal_tissue","LB996EBV_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1692","ACH-002360","MZ1B","matched_normal_tissue","MZ1B_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1693","ACH-002361","MZ7B","matched_normal_tissue","MZ7B_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1694","ACH-002362","NCIBL128","matched_normal_tissue","NCIBL128_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1695","ACH-002363","NCIBL1395","matched_normal_tissue","NCIBL1395_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1696","ACH-002364","NCIBL1437","matched_normal_tissue","NCIBL1437_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1697","ACH-002365","NCIBL1770","matched_normal_tissue","NCIBL1770_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1698","ACH-002366","NCIBL2009","matched_normal_tissue","NCIBL2009_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1699","ACH-002367","NCIBL2052","matched_normal_tissue","NCIBL2052_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1700","ACH-002368","NCIBL2087","matched_normal_tissue","NCIBL2087_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1701","ACH-002369","NCIBL209","matched_normal_tissue","NCIBL209_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1702","ACH-002370","NCIBL2122","matched_normal_tissue","NCIBL2122_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1703","ACH-002371","NCIBL2126","matched_normal_tissue","NCIBL2126_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1704","ACH-002372","NCIBL2171","matched_normal_tissue","NCIBL2171_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1705","ACH-002373","HCC1187","matched_normal_tissue","HCC1187_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1706","ACH-002374","HCC1599","matched_normal_tissue","HCC1599_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1707","ACH-002375","HCC1937","matched_normal_tissue","HCC1937_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1708","ACH-002376","LS1034","matched_normal_tissue","LS1034_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1709","ACH-002377","HCC38","matched_normal_tissue","HCC38_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1710","ACH-002378","HCC1143","matched_normal_tissue","HCC1143_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1711","ACH-002379","J82","matched_normal_tissue","J82_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1712","ACH-002380","COLO829","matched_normal_tissue","COLO829_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1713","ACH-002381","HCC2157","matched_normal_tissue","HCC2157_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1714","ACH-002382","HCC1395","matched_normal_tissue","HCC1395_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1715","ACH-002383","HCC2218","matched_normal_tissue","HCC2218_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1716","ACH-002384","HCC1954","matched_normal_tissue","HCC1954_MATCHED_NORMAL_TISSUE","matched_normal_tissue",NA,NA
"1717","ACH-002386","M00921","skin","M00921_SKIN","skin","SKCM","DOID:4159"
"1718","ACH-002387","M1203273","skin","M1203273_SKIN","skin","SKCM","DOID:4159"
"1719","ACH-002388","MET2B","skin","MET2B_SKIN","skin","SKCM","DOID:4159"
"1720","ACH-002389","ACN","autonomic_ganglia","ACN_AUTONOMIC_GANGLIA","autonomic_ganglia","NB","DOID:1192"
"1721","ACH-002390","MC1010","haematopoietic_and_lymphoid_tissue","MC1010_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"1722","ACH-002391","UDSCC2","upper_aerodigestive_tract","UDSCC2_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:162"
"1723","ACH-002392","SC1","haematopoietic_and_lymphoid_tissue","SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1724","ACH-002393","CROAP3","haematopoietic_and_lymphoid_tissue","CROAP3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"1725","ACH-002394","GEO","large_intestine","GEO_LARGE_INTESTINE","colorectal","COADREAD","DOID:9256"
"1726","ACH-002395","HUH6CLONE5","liver","HUH6CLONE5_LIVER","liver","LIHC","DOID:3571"
"1727","ACH-002396","SARC9371","bone","SARC9371_BONE","bone","SARC","DOID:184"
"1728","ACH-002397","KMH2","thyroid","KMH2_THYROID","thyroid",NA,"DOID:1781"
"1729","ACH-001451","BOKU","cervix",NA,"cervix",NA,NA
"1730","",NA,NA,NA,NA,NA,"DOID:9538"
"1731","",NA,NA,NA,NA,NA,"DOID:1324"
"1732","",NA,NA,NA,NA,NA,"DOID:2394"
"1733","",NA,NA,NA,NA,NA,"DOID:0060058"
"1734","",NA,NA,NA,NA,NA,"DOID:9256"
"1735","ACH-001225",NA,NA,NA,NA,NA,"DOID:263"
"1736","ACH-001756",NA,NA,NA,NA,NA,"DOID:3247"
"1737","ACH-001758",NA,NA,NA,NA,NA,"DOID:3247"
"1738","ACH-001759",NA,NA,NA,NA,NA,"DOID:3247"
"1739","ACH-001760",NA,NA,NA,NA,NA,"DOID:3247"
"1740","ACH-001825",NA,NA,NA,NA,NA,"DOID:1612"
"1741","ACH-002332",NA,NA,NA,NA,NA,"DOID:9256"
"1742",NA,"BT340",NA,NA,NA,NA,NA
"1743",NA,"BT359",NA,NA,NA,NA,NA
"1744",NA,"ECC4","large_intestine",NA,"colorectal",NA,NA
"1745",NA,"2004","kidney",NA,"kidney",NA,NA
"1746",NA,"ASKA","soft_tissue",NA,"soft_tissue",NA,NA
"1747",NA,"BT131",NA,NA,NA,NA,NA
"1748",NA,"BT139",NA,NA,NA,NA,NA
"1749",NA,"BT145",NA,NA,NA,NA,NA
"1750",NA,"BT147",NA,NA,NA,NA,NA
"1751",NA,"BT159",NA,NA,NA,NA,NA
"1752",NA,"BT164",NA,NA,NA,NA,NA
"1753",NA,"BT172",NA,NA,NA,NA,NA
"1754",NA,"BT328",NA,NA,NA,NA,NA
"1755",NA,"BT330",NA,NA,NA,NA,NA
"1756",NA,"BT333",NA,NA,NA,NA,NA
"1757",NA,"BT440",NA,NA,NA,NA,NA
"1758",NA,"BT444",NA,NA,NA,NA,NA
"1759",NA,"BT498",NA,NA,NA,NA,NA
"1760",NA,"JRT3T35","haematopoietic_and_lymphoid_tissue",NA,"haematopoietic_and_lymphoid",NA,NA
"1761",NA,"BT232",NA,NA,NA,NA,NA
"1762",NA,"NCISNU16","stomach",NA,"gastric",NA,NA
"1763",NA,"NCISNU5","stomach",NA,"gastric",NA,NA
"1764",NA,"NTERASCLD1","testis",NA,"testis",NA,NA
"1765",NA,"OC315","ovary",NA,"ovary",NA,NA
"1766",NA,"PSTS",NA,NA,NA,NA,NA
"1767",NA,"U251","central_nervous_system",NA,"central_nervous_system",NA,NA
"1768",NA,"BT422",NA,NA,NA,NA,NA
"1769",NA,"BT428",NA,NA,NA,NA,NA
"1770",NA,"BT482",NA,NA,NA,NA,NA
"1771",NA,"COLO677","haematopoietic_and_lymphoid_tissue",NA,"haematopoietic_and_lymphoid",NA,NA
"1772",NA,"BT187",NA,NA,NA,NA,NA
"1773",NA,"HS888LU","lung",NA,"lung",NA,NA
"1774",NA,"BT112",NA,NA,NA,NA,NA
"1775",NA,"KRIJ",NA,NA,NA,NA,NA
"1776",NA,"BT179",NA,NA,NA,NA,NA
"1777",NA,"BT286",NA,NA,NA,NA,NA
"1778",NA,"BT231",NA,NA,NA,NA,NA
"1779",NA,"BT239",NA,NA,NA,NA,NA
"1780",NA,"BT504",NA,NA,NA,NA,NA
"1781",NA,"BT320",NA,NA,NA,NA,NA
"1782",NA,"HSTS",NA,NA,NA,NA,NA
"1783",NA,"TM8716",NA,NA,NA,NA,NA
"1784",NA,"NCIH1522","lung",NA,"lung",NA,NA
"1785",NA,"BT224",NA,NA,NA,NA,NA
"1786",NA,"HS578BST","breast",NA,"breast",NA,NA
"1787",NA,"BT216",NA,NA,NA,NA,NA
"1788",NA,"BT228",NA,NA,NA,NA,NA
"1789",NA,"NCIH2107","lung",NA,"lung",NA,NA
"1790",NA,"NCISNU1","stomach",NA,"gastric",NA,NA
"1791",NA,"BT248",NA,NA,NA,NA,NA
"1792",NA,"BT271",NA,NA,NA,NA,NA
"1793",NA,"BT416",NA,NA,NA,NA,NA
"1794",NA,"BT245",NA,NA,NA,NA,NA
"1795",NA,"NCIH719","lung",NA,"lung",NA,NA
